customer_id,contract_type_id,payment_type_id,internet_service_type_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,internet_service_type,payment_type,contract_type,contract_type_id,paperless_billing,payment_type_id,monthly_charges,total_charges,signup_date,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn_month
1112-CUNAO,1,1,2,Female,1,No,No,15,Yes,Yes,No,Yes,No,No,No,Yes,No,89.85,1424.95,Yes,"Fiber optic","Electronic check",Month-to-month,1,No,1,89.85,1424.95,"2020-10-21 18:07:34",Yes,Yes,2,No,Yes,No,No,No,Yes,2022-01-31
1194-HVAIF,1,4,2,Female,0,Yes,No,27,Yes,Yes,No,No,No,No,Yes,Yes,No,95,2462.55,No,"Fiber optic","Credit card (automatic)",Month-to-month,1,No,4,95,2462.55,"2019-10-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,Yes,NULL
1270-XKUCC,3,2,3,Female,0,Yes,Yes,30,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.7,599.25,No,None,"Mailed check","Two year",3,No,2,19.7,599.25,"2019-07-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
1329-VHWNP,1,3,1,Female,0,No,No,7,No,"No phone service",No,No,No,No,No,No,No,25.05,189.95,No,DSL,"Bank transfer (automatic)",Month-to-month,1,No,3,25.05,189.95,"2021-06-21 18:07:34",No,"No phone service",1,No,No,No,No,No,No,NULL
1356-MKYSK,1,4,1,Male,0,No,No,6,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,78.65,483.3,No,DSL,"Credit card (automatic)",Month-to-month,1,No,4,78.65,483.3,"2021-07-21 18:07:34",Yes,No,1,Yes,No,Yes,Yes,Yes,Yes,NULL
1395-WSWXR,3,2,3,Male,0,No,No,24,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.75,487.05,No,None,"Mailed check","Two year",3,No,2,20.75,487.05,"2020-01-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
1636-NTNCO,1,4,1,Male,1,No,No,4,No,"No phone service",No,Yes,No,No,Yes,Yes,Yes,50.95,207.35,No,DSL,"Credit card (automatic)",Month-to-month,1,Yes,4,50.95,207.35,"2021-09-21 18:07:34",No,"No phone service",1,No,Yes,No,No,Yes,Yes,NULL
1699-UOTXU,3,1,1,Male,0,No,No,60,Yes,No,Yes,Yes,Yes,No,No,No,No,61.4,3638.25,No,DSL,"Electronic check","Two year",3,No,1,61.4,3638.25,"2017-01-21 18:07:34",Yes,No,1,Yes,Yes,Yes,No,No,No,NULL
1735-XMJVH,1,2,3,Male,0,Yes,Yes,8,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.35,152.6,No,None,"Mailed check",Month-to-month,1,Yes,2,19.35,152.6,"2021-05-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
2192-OZITF,3,2,1,Female,0,No,No,45,Yes,Yes,Yes,No,No,Yes,No,Yes,No,73.55,3349.1,No,DSL,"Mailed check","Two year",3,No,2,73.55,3349.1,"2018-04-21 18:07:34",Yes,Yes,1,Yes,No,No,Yes,No,Yes,NULL
2253-KPMNB,3,3,1,Female,0,Yes,Yes,69,No,"No phone service",Yes,Yes,Yes,Yes,No,No,No,46.25,3121.4,No,DSL,"Bank transfer (automatic)","Two year",3,No,3,46.25,3121.4,"2016-04-21 18:07:34",No,"No phone service",1,Yes,Yes,Yes,Yes,No,No,NULL
2364-UFROM,2,1,1,Male,0,No,No,30,Yes,No,Yes,Yes,No,Yes,Yes,No,No,70.4,2044.75,No,DSL,"Electronic check","One year",2,No,1,70.4,2044.75,"2019-07-21 18:07:34",Yes,No,1,Yes,Yes,No,Yes,Yes,No,NULL
2481-SBOYW,3,4,3,Female,0,No,Yes,61,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,25,1498.35,No,None,"Credit card (automatic)","Two year",3,Yes,4,25,1498.35,"2016-12-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
2568-OIADY,1,1,2,Female,0,Yes,No,37,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,99.5,3762,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,99.5,3762,"2018-12-21 18:07:34",Yes,Yes,2,No,No,Yes,No,Yes,Yes,2022-01-31
2729-VNVAP,3,4,3,Female,0,Yes,Yes,33,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.8,641.35,No,None,"Credit card (automatic)","Two year",3,No,4,19.8,641.35,"2019-04-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
2866-IKBTM,1,2,3,Female,0,No,No,1,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.55,19.55,No,None,"Mailed check",Month-to-month,1,No,2,19.55,19.55,"2021-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
2874-YXVVA,1,1,2,Female,0,No,No,34,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,105.1,3634.8,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,105.1,3634.8,"2019-03-21 18:07:34",Yes,No,2,No,Yes,Yes,Yes,Yes,Yes,NULL
3146-JTQHR,2,3,3,Male,0,Yes,No,10,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.6,189.45,No,None,"Bank transfer (automatic)","One year",2,No,3,19.6,189.45,"2021-03-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
3301-LSLWQ,1,1,1,Female,0,No,No,29,Yes,Yes,Yes,No,No,No,No,Yes,Yes,66.1,1912.15,No,DSL,"Electronic check",Month-to-month,1,Yes,1,66.1,1912.15,"2019-08-21 18:07:34",Yes,Yes,1,Yes,No,No,No,No,Yes,NULL
3422-GALYP,1,1,2,Male,0,No,No,2,Yes,Yes,No,Yes,No,No,No,No,Yes,79.45,145.15,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,79.45,145.15,"2021-11-21 18:07:34",Yes,Yes,2,No,Yes,No,No,No,No,NULL
3569-JFODW,3,4,1,Female,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,90.95,6652.45,No,DSL,"Credit card (automatic)","Two year",3,No,4,90.95,6652.45,"2016-01-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,NULL
3717-OFRTN,1,3,3,Male,0,No,No,1,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.75,19.75,No,None,"Bank transfer (automatic)",Month-to-month,1,No,3,19.75,19.75,"2021-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
3892-NXAZG,3,4,2,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,114.05,8289.2,No,"Fiber optic","Credit card (automatic)","Two year",3,Yes,4,114.05,8289.2,"2016-01-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,NULL
3950-VPYJB,2,2,1,Male,0,Yes,Yes,57,Yes,No,Yes,Yes,No,Yes,No,No,No,59.6,3509.4,No,DSL,"Mailed check","One year",2,No,2,59.6,3509.4,"2017-04-21 18:07:34",Yes,No,1,Yes,Yes,No,Yes,No,No,NULL
4706-DGAHW,1,1,1,Male,1,No,No,1,Yes,No,No,No,No,No,No,No,No,45.2,45.2,No,DSL,"Electronic check",Month-to-month,1,No,1,45.2,45.2,"2021-12-21 18:07:34",Yes,No,1,No,No,No,No,No,No,NULL
4727-MCYZG,1,2,1,Male,0,No,No,1,Yes,No,No,No,No,No,No,Yes,No,55.55,55.55,No,DSL,"Mailed check",Month-to-month,1,No,2,55.55,55.55,"2021-12-21 18:07:34",Yes,No,1,No,No,No,No,No,Yes,NULL
4741-WWJQZ,1,1,2,Female,0,Yes,No,2,Yes,No,Yes,No,No,Yes,No,No,Yes,80.15,194.55,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,80.15,194.55,"2021-11-21 18:07:34",Yes,No,2,Yes,No,No,Yes,No,No,NULL
4778-IZARL,3,4,2,Male,0,Yes,No,63,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,110.1,6705.7,No,"Fiber optic","Credit card (automatic)","Two year",3,Yes,4,110.1,6705.7,"2016-10-21 18:07:34",Yes,No,2,Yes,Yes,Yes,Yes,Yes,Yes,NULL
5047-LHVLY,1,2,1,Male,1,No,Yes,1,Yes,No,No,No,Yes,No,No,No,Yes,50.15,50.15,Yes,DSL,"Mailed check",Month-to-month,1,Yes,2,50.15,50.15,"2021-12-21 18:07:34",Yes,No,1,No,No,Yes,No,No,No,2022-01-31
5193-QLVZB,3,3,2,Male,0,No,No,63,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,104.75,6536.5,No,"Fiber optic","Bank transfer (automatic)","Two year",3,Yes,3,104.75,6536.5,"2016-10-21 18:07:34",Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,NULL
5553-AOINX,2,1,2,Female,1,Yes,Yes,66,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,104.9,6891.45,No,"Fiber optic","Electronic check","One year",2,Yes,1,104.9,6891.45,"2016-07-21 18:07:34",Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,NULL
5671-RQRLP,3,4,2,Female,1,Yes,No,70,Yes,Yes,No,No,No,No,No,No,Yes,75.65,5411.4,No,"Fiber optic","Credit card (automatic)","Two year",3,Yes,4,75.65,5411.4,"2016-03-21 18:07:34",Yes,Yes,2,No,No,No,No,No,No,NULL
5863-OOKCL,1,2,3,Female,0,No,No,10,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,18.85,163.2,No,None,"Mailed check",Month-to-month,1,No,2,18.85,163.2,"2021-03-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
5876-HZVZM,1,4,1,Female,0,Yes,Yes,6,Yes,No,Yes,Yes,No,No,No,No,No,55.9,365.35,Yes,DSL,"Credit card (automatic)",Month-to-month,1,No,4,55.9,365.35,"2021-07-21 18:07:34",Yes,No,1,Yes,Yes,No,No,No,No,2022-01-31
6384-VMJHP,3,4,1,Female,0,No,No,72,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,73,5265.2,No,DSL,"Credit card (automatic)","Two year",3,Yes,4,73,5265.2,"2016-01-21 18:07:34",Yes,No,1,Yes,Yes,Yes,Yes,No,Yes,NULL
6701-DHKWQ,3,4,1,Female,0,Yes,Yes,61,No,"No phone service",No,Yes,Yes,Yes,Yes,No,No,51.35,3244.4,No,DSL,"Credit card (automatic)","Two year",3,No,4,51.35,3244.4,"2016-12-21 18:07:34",No,"No phone service",1,No,Yes,Yes,Yes,Yes,No,NULL
6867-ACCZI,3,2,1,Female,0,Yes,Yes,24,No,"No phone service",Yes,Yes,Yes,Yes,No,Yes,Yes,52.5,1208.15,No,DSL,"Mailed check","Two year",3,Yes,2,52.5,1208.15,"2020-01-21 18:07:34",No,"No phone service",1,Yes,Yes,Yes,Yes,No,Yes,NULL
6870-ECSHE,2,2,3,Female,0,No,No,2,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.45,34.8,No,None,"Mailed check","One year",2,No,2,20.45,34.8,"2021-11-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
7181-OQCUT,1,2,2,Male,0,No,No,21,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,103.85,2215,No,"Fiber optic","Mailed check",Month-to-month,1,No,2,103.85,2215,"2020-04-21 18:07:34",Yes,Yes,2,Yes,No,Yes,No,Yes,Yes,NULL
7271-AJDTL,1,4,2,Female,0,Yes,No,55,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,94.45,5073.1,No,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,94.45,5073.1,"2017-06-21 18:07:34",Yes,Yes,2,No,Yes,Yes,No,Yes,No,NULL
7293-LSCDV,3,4,3,Female,0,Yes,Yes,60,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.25,1103.25,No,None,"Credit card (automatic)","Two year",3,Yes,4,19.25,1103.25,"2017-01-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
7398-HPYZQ,3,3,1,Male,0,Yes,No,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,90.55,6404,No,DSL,"Bank transfer (automatic)","Two year",3,No,3,90.55,6404,"2016-02-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,NULL
7550-WIQVA,2,1,2,Male,0,Yes,Yes,50,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,108.25,5431.4,No,"Fiber optic","Electronic check","One year",2,Yes,1,108.25,5431.4,"2017-11-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,No,Yes,Yes,NULL
7601-DHFWZ,3,4,3,Female,0,No,No,48,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,24,1183.05,No,None,"Credit card (automatic)","Two year",3,No,4,24,1183.05,"2018-01-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
7706-YLMQA,2,3,3,Female,0,No,No,70,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.7,1341.5,No,None,"Bank transfer (automatic)","One year",2,No,3,19.7,1341.5,"2016-03-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
7795-CFOCW,2,3,1,Male,0,No,No,45,No,"No phone service",Yes,No,Yes,Yes,No,No,No,42.3,1840.75,No,DSL,"Bank transfer (automatic)","One year",2,No,3,42.3,1840.75,"2018-04-21 18:07:34",No,"No phone service",1,Yes,No,Yes,Yes,No,No,NULL
7945-PRBVF,3,3,3,Male,0,No,No,35,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,21.45,705.45,No,None,"Bank transfer (automatic)","Two year",3,No,3,21.45,705.45,"2019-02-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
8124-NZVGJ,2,2,1,Female,0,No,No,6,No,"No phone service",No,No,No,Yes,Yes,Yes,Yes,49.25,255.6,No,DSL,"Mailed check","One year",2,Yes,2,49.25,255.6,"2021-07-21 18:07:34",No,"No phone service",1,No,No,No,Yes,Yes,Yes,NULL
8149-AIQCG,1,4,2,Male,0,No,No,39,Yes,Yes,No,No,No,No,No,No,Yes,73.15,2730.85,No,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,73.15,2730.85,"2018-10-21 18:07:34",Yes,Yes,2,No,No,No,No,No,No,NULL
8249-THVEC,2,2,3,Male,0,Yes,Yes,51,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.4,997.75,No,None,"Mailed check","One year",2,No,2,19.4,997.75,"2017-10-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
8457-XIGKN,1,4,3,Male,0,No,No,20,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.6,356.15,No,None,"Credit card (automatic)",Month-to-month,1,Yes,4,19.6,356.15,"2020-05-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
8626-XHBIE,3,2,3,Male,0,No,Yes,56,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,24.8,1424.2,No,None,"Mailed check","Two year",3,Yes,2,24.8,1424.2,"2017-05-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
8627-ZYGSZ,2,1,2,Male,0,Yes,No,47,Yes,Yes,No,Yes,No,No,No,No,Yes,78.9,3650.35,No,"Fiber optic","Electronic check","One year",2,Yes,1,78.9,3650.35,"2018-02-21 18:07:34",Yes,Yes,2,No,Yes,No,No,No,No,NULL
8709-KRDVL,1,1,2,Female,0,No,No,33,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,100,3320.6,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,100,3320.6,"2019-04-21 18:07:34",Yes,Yes,2,No,Yes,No,No,Yes,Yes,NULL
9039-ZVJDC,1,2,3,Male,0,No,No,3,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.1,53.05,No,None,"Mailed check",Month-to-month,1,Yes,2,19.1,53.05,"2021-10-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
9560-BBZXK,3,3,1,Female,0,No,No,36,No,"No phone service",Yes,No,No,No,No,No,No,31.05,1126.35,No,DSL,"Bank transfer (automatic)","Two year",3,No,3,31.05,1126.35,"2019-01-21 18:07:34",No,"No phone service",1,Yes,No,No,No,No,No,NULL
9839-ETQOE,1,1,1,Male,0,No,Yes,43,No,"No phone service",Yes,Yes,Yes,No,No,No,Yes,40.45,1912.85,No,DSL,"Electronic check",Month-to-month,1,Yes,1,40.45,1912.85,"2018-06-21 18:07:34",No,"No phone service",1,Yes,Yes,Yes,No,No,No,NULL
1053-MXTTK,3,3,2,Female,0,Yes,Yes,72,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,108.65,7726.35,No,"Fiber optic","Bank transfer (automatic)","Two year",3,Yes,3,108.65,7726.35,"2016-01-21 18:07:34",Yes,No,2,Yes,Yes,Yes,Yes,Yes,Yes,NULL
1545-JFUML,3,1,2,Male,0,Yes,No,71,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,99,6994.6,No,"Fiber optic","Electronic check","Two year",3,Yes,1,99,6994.6,"2016-02-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,No,Yes,No,NULL
1627-AFWVJ,3,2,3,Female,0,No,No,29,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.4,554.25,No,None,"Mailed check","Two year",3,No,2,19.4,554.25,"2019-08-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
1927-QEWMY,3,4,3,Female,0,Yes,No,72,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.5,1502.25,No,None,"Credit card (automatic)","Two year",3,No,4,20.5,1502.25,"2016-01-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
1981-INRFU,1,1,2,Female,0,No,No,2,Yes,No,No,No,No,No,Yes,No,Yes,79.75,164.5,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,79.75,164.5,"2021-11-21 18:07:34",Yes,No,2,No,No,No,No,Yes,No,2022-01-31
2001-MCUUW,3,1,2,Male,0,No,No,46,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,108.65,4903.2,No,"Fiber optic","Electronic check","Two year",3,No,1,108.65,4903.2,"2018-03-21 18:07:34",Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,NULL
2014-MKGMH,2,1,2,Female,0,No,No,46,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,101.1,4674.4,No,"Fiber optic","Electronic check","One year",2,Yes,1,101.1,4674.4,"2018-03-21 18:07:34",Yes,Yes,2,No,No,Yes,No,Yes,Yes,NULL
2077-MPJQO,1,1,2,Male,1,Yes,No,7,Yes,Yes,No,No,No,No,No,No,Yes,75.4,533.05,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,75.4,533.05,"2021-06-21 18:07:34",Yes,Yes,2,No,No,No,No,No,No,NULL
2157-MXBJS,2,2,1,Male,0,Yes,No,13,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,75.3,989.45,Yes,DSL,"Mailed check","One year",2,Yes,2,75.3,989.45,"2020-12-21 18:07:34",Yes,Yes,1,No,No,Yes,No,Yes,Yes,2022-01-31
2296-DKZFP,3,3,1,Female,0,Yes,No,65,Yes,No,Yes,Yes,Yes,No,No,Yes,No,71,4386.2,No,DSL,"Bank transfer (automatic)","Two year",3,No,3,71,4386.2,"2016-08-21 18:07:34",Yes,No,1,Yes,Yes,Yes,No,No,Yes,NULL
2362-IBOOY,1,1,2,Male,0,No,No,36,Yes,Yes,No,No,No,No,No,Yes,Yes,84.75,3050.15,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,84.75,3050.15,"2019-01-21 18:07:34",Yes,Yes,2,No,No,No,No,No,Yes,2022-01-31
2520-SGTTA,3,2,3,Female,0,Yes,Yes,0,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20," ",No,None,"Mailed check","Two year",3,No,2,20," ","2022-01-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
2639-UGMAZ,2,1,1,Male,1,No,No,71,No,"No phone service",Yes,Yes,No,No,Yes,Yes,Yes,56.45,3985.35,No,DSL,"Electronic check","One year",2,Yes,1,56.45,3985.35,"2016-02-21 18:07:34",No,"No phone service",1,Yes,Yes,No,No,Yes,Yes,NULL
2716-GFZOR,1,4,2,Male,0,Yes,No,43,Yes,No,Yes,Yes,Yes,No,No,No,Yes,86.1,3551.65,No,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,86.1,3551.65,"2018-06-21 18:07:34",Yes,No,2,Yes,Yes,Yes,No,No,No,NULL
2719-BDAQO,1,1,2,Male,0,No,No,17,Yes,No,Yes,No,No,No,Yes,Yes,No,93.85,1625.65,Yes,"Fiber optic","Electronic check",Month-to-month,1,No,1,93.85,1625.65,"2020-08-21 18:07:34",Yes,No,2,Yes,No,No,No,Yes,Yes,2022-01-31
2834-JRTUA,3,1,2,Male,0,No,No,71,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,108.05,7532.15,Yes,"Fiber optic","Electronic check","Two year",3,Yes,1,108.05,7532.15,"2016-02-21 18:07:34",Yes,Yes,2,Yes,No,Yes,Yes,Yes,Yes,2022-01-31
3071-VBYPO,1,1,2,Male,0,Yes,Yes,3,Yes,No,Yes,Yes,No,No,Yes,No,No,89.85,248.4,No,"Fiber optic","Electronic check",Month-to-month,1,No,1,89.85,248.4,"2021-10-21 18:07:34",Yes,No,2,Yes,Yes,No,No,Yes,No,NULL
3170-GWYKC,1,3,2,Female,0,No,No,60,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,104.95,6236.75,No,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,Yes,3,104.95,6236.75,"2017-01-21 18:07:34",Yes,No,2,Yes,No,Yes,Yes,Yes,Yes,NULL
3374-LXDEV,1,1,2,Female,0,No,No,13,Yes,Yes,No,Yes,Yes,Yes,No,No,No,89.4,1132.35,Yes,"Fiber optic","Electronic check",Month-to-month,1,No,1,89.4,1132.35,"2020-12-21 18:07:34",Yes,Yes,2,No,Yes,Yes,Yes,No,No,2022-01-31
3511-APPBJ,2,4,2,Male,0,No,No,23,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,99.95,2292.75,No,"Fiber optic","Credit card (automatic)","One year",2,Yes,4,99.95,2292.75,"2020-02-21 18:07:34",Yes,No,2,Yes,No,Yes,No,Yes,Yes,NULL
3893-JRNFS,1,3,1,Male,0,No,No,68,No,"No phone service",No,No,Yes,No,No,Yes,Yes,39.9,2796.35,No,DSL,"Bank transfer (automatic)",Month-to-month,1,Yes,3,39.9,2796.35,"2016-05-21 18:07:34",No,"No phone service",1,No,No,Yes,No,No,Yes,NULL
4128-ETESU,1,1,2,Female,1,Yes,No,47,Yes,Yes,No,No,Yes,No,Yes,Yes,No,99.7,4747.2,No,"Fiber optic","Electronic check",Month-to-month,1,No,1,99.7,4747.2,"2018-02-21 18:07:34",Yes,Yes,2,No,No,Yes,No,Yes,Yes,NULL
4130-MZLCC,1,3,1,Female,0,No,No,5,Yes,No,No,Yes,No,No,No,No,No,50.55,244.75,No,DSL,"Bank transfer (automatic)",Month-to-month,1,No,3,50.55,244.75,"2021-08-21 18:07:34",Yes,No,1,No,Yes,No,No,No,No,NULL
4390-KYULV,1,4,3,Male,0,Yes,No,3,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,20.55,51.15,Yes,None,"Credit card (automatic)",Month-to-month,1,Yes,4,20.55,51.15,"2021-10-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2022-01-31
4486-EFAEB,1,1,3,Male,0,No,No,13,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,20.4,251.65,No,None,"Electronic check",Month-to-month,1,Yes,1,20.4,251.65,"2020-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
5066-GFJMM,1,2,3,Female,0,Yes,No,3,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.9,45.75,No,None,"Mailed check",Month-to-month,1,Yes,2,19.9,45.75,"2021-10-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
5229-DTFYB,3,3,2,Female,0,No,No,41,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,98.8,3959.15,No,"Fiber optic","Bank transfer (automatic)","Two year",3,Yes,3,98.8,3959.15,"2018-08-21 18:07:34",Yes,No,2,No,Yes,No,Yes,Yes,Yes,NULL
5299-RULOA,1,1,2,Female,0,Yes,Yes,10,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,100.25,1064.65,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,100.25,1064.65,"2021-03-21 18:07:34",Yes,Yes,2,Yes,No,No,No,Yes,Yes,2022-01-31
5307-DZCVC,1,4,2,Female,1,Yes,No,32,Yes,Yes,No,No,No,No,Yes,No,Yes,85.95,2628.6,Yes,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,85.95,2628.6,"2019-05-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,No,2022-01-31
5371-VYLSX,1,1,2,Female,1,No,No,50,Yes,Yes,Yes,Yes,No,No,No,No,Yes,83.4,4113.7,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,83.4,4113.7,"2017-11-21 18:07:34",Yes,Yes,2,Yes,Yes,No,No,No,No,NULL
5469-NUJUR,3,2,3,Male,0,No,No,19,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.95,373.5,No,None,"Mailed check","Two year",3,Yes,2,19.95,373.5,"2020-06-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
5569-OUICF,1,4,2,Female,1,Yes,No,28,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,101.3,2812.2,Yes,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,101.3,2812.2,"2019-09-21 18:07:34",Yes,Yes,2,No,No,No,Yes,Yes,Yes,2022-01-31
